Song,Nation,Year,BPM,PhSp,ChCo,Peak
Marusha - Rave Channel (DT64 Mix),Germany,1992,135.99917763157896,0.035,0.6938162235537273,-9.057129177483764
Marusha - Rave Channel (Weekend Mix),Germany,1992,135.99917763157896,0.0425,0.6104113550798478,-7.17133326684388
Marusha - Ravechannel,Germany,1992,135.99917763157896,0.05,0.8047133953449757,-5.751458600529449
Marusha - Raveland,Germany,1994,164.0625,0.0425,0.7816452072683497,-7.282827735553992
Marusha - Raveland (RMB Remix),Germany,1994,169.44159836065575,0.0475,0.8227384868211068,-6.162848295129784
Marusha - Raveland (Wicked mix),Germany,1994,161.4990234375,0.0375,0.8341734115019179,-8.113157336490325
Marusha - Somewhere over the rainbow  (Dj Hooligan remix),Germany,1994,161.4990234375,0.0525,0.9238218721633731,-5.351278911427814
Marusha - Somewhere over the Rainbow,Germany,1994,161.4990234375,0.035,0.927736914761137,-8.731312441722139
Marusha - Somewhere Over The Rainbow (Genlog Remix),Germany,1994,161.4990234375,0.0375,0.9618907558294989,-8.293640683814303
Marusha - Somewhere Over the Rainbow (RMB Remix),Germany,1994,184.5703125,0.05,0.7661867473883329,-5.974431476105115
Marusha - Stars,Germany,1994,151.99908088235293,0.03,0.7983873462971913,-10.143584029728888
Marusha - The Land We Are Talking About,Germany,1994,156.60511363636363,0.0375,0.8857578771368956,-8.533432777720204
Marusha - Upside Down,Germany,1994,147.65625,0.0375,0.8139488355508518,-8.32138410392643
Marusha - Upside down (Pumpin' Remix),Germany,1994,107.666015625,0.0325,0.8430097166133441,-9.911635286310217
Marusha - Voltage Pulse,Germany,1994,161.4990234375,0.025,0.7768288848509194,-11.906664866224178
Marusha - We are the bass,Germany,1994,143.5546875,0.04,0.8650846437055804,-7.716543152984227
Marusha - Whatever turns you on,Germany,1993,156.60511363636363,0.0475,0.7537547277773282,-6.15227781540278
Master Program - Central Europe (2nd Body),Germany,1989,123.046875,0.035,0.8765223058633719,-8.918640770975966
Master Program - Central Europe (Body Mix),Germany,1989,123.046875,0.045,0.9479226000921638,-6.821860161398538
Master Program - Hallo (Listen To The Program KWK Mix),Germany,1991,112.34714673913044,0.04,0.7812957616059257,-7.9211729311609
Master Program - Hallo (Prawda Mix),Germany,1991,123.046875,0.0225,0.864811757010194,-13.514849815617765
Master Program - Phase +,Germany,1992,141.58818493150685,0.0275,0.6288172143748387,-11.163126419142872
Master Program - Phase -,Germany,1992,135.99917763157896,0.045,0.8129566531471405,-6.179481117271674
Master Program - Total Fire-Ant Control,Germany,1992,132.51201923076923,0.025,0.7236350323878415,-11.809715758091617
Masterblaster Feat. M.I.C. Schane - Thin Is In,Germany,1991,117.45383522727272,0.07,0.8063569264821187,-2.4656157093996374
Masterboy - Dance To The Beat,Germany,1991,123.046875,0.0675,0.8806058761227833,-3.0340444514232416
Masterboy - Different dreams,Germany,1994,139.6748310810811,0.0625,0.6684348598244088,-3.5875768296891946
Masterboy - Do You Wanna Dance,Germany,1994,143.5546875,0.0625,0.7898345637571846,-3.647389276773369
Masterboy - Everybody Needs Somebody,Germany,1993,132.51201923076923,0.08,0.9247241026755136,-1.6724104313581083
Masterboy - Everybody Needs Somebody (Higher And Higher Remix),Germany,1994,132.51201923076923,0.0575,0.8407031196487075,-4.65810525866929
Masterboy - Feel The Christmas Night,Germany,1994,139.6748310810811,0.06,0.8511671968514998,-4.078473328643864
Masterboy - Feel The Heat Of The Night,Germany,1994,139.6748310810811,0.0675,0.8256311272608458,-3.1386352548350347
Masterboy - Feel The Heat Of The Night (Album Version),Germany,1994,139.6748310810811,0.065,0.6638515978739301,-3.4859640289167535
Masterboy - Feel The Heat Of The Night (Shark Mix),Germany,1994,139.6748310810811,0.0575,0.7154746910895946,-4.448612141991003
Masterboy - I Got to give it up,Germany,1994,139.6748310810811,0.065,0.8517919657906956,-3.622525702407679
Masterboy - I Got To Give It Up (Guitana Mix),Germany,1994,139.6748310810811,0.07,0.8325862935182526,-2.9350187297713117
Masterboy - I got to give it up (On and on mix),Germany,1994,139.6748310810811,0.0725,0.885341275687869,-2.7334730688733586
Masterboy - Is This The Love,Germany,1994,139.6748310810811,0.08,0.570088584787641,-1.6051247469065024
Masterboy - Is This The Love (Big Sound Mix),Germany,1994,143.5546875,0.0875,0.690485896498346,-0.5274154503802464
Masterboy - Is This The Love (Is This The House Techno Mix),Germany,1994,147.65625,0.0725,0.9357515446090328,-2.0539095845779105
Masterboy - Is This The Love (Union Mix),Germany,1994,139.6748310810811,0.0825,0.8910783649758696,-1.1565072409332071
Masterboy - Masterboy Theme (The Third),Germany,1994,139.6748310810811,0.06,0.8978171538255969,-4.323168584013301
Mate Galic - For love,Germany,1992,139.6748310810811,0.0475,0.7397167661270265,-6.429949386452805
Mate Galic - Move now,Germany,1992,135.99917763157896,0.0525,0.7613396653007296,-5.479563348179091
Mate Galic - Our Hobby Is Different,Germany,1993,150.0,0.0375,0.9791285962122616,-7.96241836157421
Mate Galic - Secrets of heaven,Germany,1992,132.51201923076923,0.0325,0.7217099041239373,-9.786099443347332
Mate Galic - Unity,Germany,1992,135.99917763157896,0.0375,0.8779683835922224,-8.1618204307772
Matrix - Feuervogel,Germany,1994,161.4990234375,0.0425,0.9472755542920874,-7.231979999127311
Maurizio - Domina (Maurizio Mix),Germany,1993,128.0,0.0475,0.9304853623393862,-6.084691336173359
Maurizio - Eleye,Germany,1992,129.19921875,0.03,0.9387523256888165,-10.05395951504921
Maurizio - Ploy (Strategic Mix),Germany,1992,139.6748310810811,0.07,0.7434796541628875,-2.5888344597362054
Maxx - Fight,Germany,1994,125.0,0.05,0.5263530924493974,-5.9502674796111865
Maxx - Get-a-way,Germany,1993,132.51201923076923,0.0675,0.3282565078592621,-2.9909471110813883
Maxx - Get-A-Way (Naked Eye Radio Mix),Germany,1993,132.51201923076923,0.055,0.8293867960372168,-4.928194095304527
Maxx - Heart of stone,Germany,1994,138.0,0.0425,0.6683138309927747,-7.204519587965462
Maxx - No more (I can't stand it) (Airplay mix),Germany,1994,139.6748310810811,0.0525,0.8802201799878611,-5.506246453562119
Maxx - Power Of Love,Germany,1994,139.6748310810811,0.0475,0.9175816751229382,-6.222745749446767
Maxx - Should I stay_ should I go_,Germany,1994,143.5546875,0.055,0.7496072069368882,-4.793830415940178
Maxx - You Can Get It,Germany,1994,146.0,0.045,0.8649468126938887,-6.493221265002808
MC B. - Aquarius (Share The Dream) (Full Moon Mix),Germany,1990,126.04801829268293,0.0275,0.7389544580253694,-11.232272710671776
MDMA - E-Shopping (Original),Germany,1992,135.99917763157896,0.07,0.914291633221942,-3.0646286926733115
MDMA - E-Shopping (Phenomenia Remix),Germany,1992,138.0,0.035,0.9871154921644443,-9.311198878986994
MDMA - E-Shopping (Spacemate Remix),Germany,1992,139.6748310810811,0.0475,0.9759943022090282,-6.1271460827330735
MDMA - Let's Take A Trip (Trapezoid Track),Germany,1992,135.99917763157896,0.03,0.9388400757027286,-10.294496724538323
Mega 'Lo Mania - Moonsign,Germany,1994,164.0,0.0375,0.9552627343235768,-8.186369156279946
Mega 'Lo Mania - The Finest,Germany,1994,151.99908088235293,0.07,0.8564873181658619,-2.8407330735179777
Members of Mayday - Enter the Arena,Germany,1994,161.4990234375,0.04,0.6825416914202413,-8.150064266023975
Members of Mayday - Enter The Arena (Raver's Nature Remix),Germany,1994,175.1853813559322,0.0475,0.4663188424384832,-6.240181362585602
Members of Mayday - Enter The Arena (Westbam & Plutone Remix),Germany,1994,161.4990234375,0.035,0.8673653587045174,-8.772539230056662
Members of Mayday - The Judgement Day,Germany,1993,161.4990234375,0.035,0.7415589315537207,-9.375965217714205
Members of Mayday - The Religion,Germany,1994,170.0,0.0425,0.8711371545926619,-7.604894167617751
Members of Mayday - We Are Different,Germany,1994,155.0,0.0375,0.7819329922297367,-8.240929086286584
Memorizer - Euphoria World,Germany,1993,140.0,0.055,0.8786323621947978,-4.896054175590536
Memorizer - Flying Memorizer,Germany,1993,156.60511363636363,0.03,0.9881098424572221,-10.31686838812983
Memorizer - I Want You,Germany,1993,151.99908088235293,0.0525,0.9919015002078677,-5.584941523356288
Memorizer - Magnetic Dream,Germany,1993,143.5546875,0.0375,0.6701840477353926,-8.714831062400918
Memorizer - Memory,Germany,1993,147.65625,0.045,0.9445033965918006,-6.738523142398547
Men Behind - Feel The Life (Extended Mix),Germany,1993,170.0,0.0475,0.9018610741425788,-6.011062547989949
Men Behind - Feel The Life (Fly Away Mix),Germany,1993,132.51201923076923,0.0475,0.8757416199903822,-6.225121659526124
Men Behind - How Can I (Club Mix),Germany,1994,139.6748310810811,0.07,0.8024784115878928,-2.589370144455579
Men Behind - How Can I (Extended Version),Germany,1994,139.6748310810811,0.0475,0.7394435004873625,-6.136682256668111
Men Behind - How Can I (Fruitloops Mix),Germany,1994,146.0,0.05,0.8648203949876794,-5.57142110467392
Mescal X - Magnetic Field,Germany,1994,162.0,0.03,0.8264362839152413,-10.088216337217801
Mescal X - Return Of Lisa (Trance Mix),Germany,1993,147.65625,0.0275,0.8495549487879506,-10.94740264007776
Mescalinum United - Cold As Ice,Germany,1989,123.046875,0.0275,0.8908312861218108,-11.143275039872304
Mescalinum United - Into Mekong Center,Germany,1989,126.04801829268293,0.0275,0.9650747498816808,-10.780301926428832
Mescalinum United - Lost Zones,Germany,1989,120.18531976744184,0.0525,0.8416417431660768,-3.94355709496182
Mescalinum United - Reflections Of 2017,Germany,1991,135.99917763157896,0.0675,0.8929286585304534,-2.948470376920833
Mescalinum United - Symphonies Of Steel Part 1,Germany,1993,187.9261363636364,0.0625,0.778707202455996,-3.958596153498171
Mescalinum United - We Have Arrived,Germany,1990,135.99917763157896,0.06,0.9289737545058157,-4.29351006125024
Metaforth - Rhythm Beats My Heart (Radio Mix),Germany,1993,126.0,0.03,0.7895297086955088,-10.575928745724358
Metal Master - Simply Metal,Germany,1992,135.99917763157896,0.0475,0.896532743452046,-6.35965235179488
Metal Master - Spectrum,Germany,1992,139.6748310810811,0.0325,0.8711846110792606,-10.088723079378171
Metal Master - Spectrum (Caspar Pound Mix),Germany,1993,135.99917763157896,0.0675,0.9447904842310586,-3.0368266666966406
Metazone - Future,Germany,1991,129.19921875,0.0275,0.9290646015424318,-10.907308353009256
Metazone - More 4 This (Space Dub),Germany,1991,116.0,0.0325,0.8792406969269871,-9.84156674532006
Meteor Seven - K.S.,Germany,1994,156.60511363636363,0.0325,0.9845226186067548,-9.786204111996785
Microbots - Acid Heartcore,Germany,1993,110.0,0.0375,0.9435372611518484,-8.583426461277014
Microbots - Aliens,Germany,1992,147.65625,0.0525,0.9023890835640166,-5.413931349779199
Microbots - Cosmic Evolution (K.O.-Mix),Germany,1992,139.6748310810811,0.0325,0.6540039841099631,-9.508543248840265
Microbots - Cosmic Evolution (RMZ Mix),Germany,1992,139.6748310810811,0.0425,0.768667011197033,-6.997510308957774
Microbots - Cygnal,Germany,1994,149.7961956521739,0.025,0.5284616114940713,-12.228585394228666
Microbots - Dimensions,Germany,1992,139.6748310810811,0.0325,0.6851834651811245,-10.198046639960172
Microbots - Freedom,Germany,1992,139.6748310810811,0.0325,0.872358567110048,-9.43822275724889
Microbots - I Didn't Know What To Expect (Expectation Mix),Germany,1994,143.5546875,0.035,0.2450608372184537,-8.934328550011266
Microbots - Joy of Life,Germany,1993,147.65625,0.0525,0.7167737326787686,-5.355273604645726
Microbots - Logic Trance,Germany,1994,147.65625,0.06,0.8635612701244768,-3.9417271528399516
Microbots - Mastercore (Brain-Mix),Germany,1992,135.99917763157896,0.065,0.4096752475668964,-2.19692292634681
Microbots - Microillusions (Day-Mix),Germany,1992,143.5546875,0.0325,0.7920813278856746,-9.351046228906144
Microbots - Microillusions (Night-Mix),Germany,1992,143.5546875,0.045,0.7785324393939459,-6.489024916803676
Microbots - My Key - My Love,Germany,1992,138.0,0.0475,0.8488401479182283,-5.720645787083395
Microbots - Outerhythm,Germany,1992,139.6748310810811,0.065,0.8681274236793772,-3.217911554873588
Microbots - Sygn,Germany,1994,147.0,0.0425,0.6856693284385691,-6.89312217057666
Microbots - The Age,Germany,1992,150.0,0.035,0.607002114220378,-9.007124753514905
Microbots - The Pump,Germany,1992,147.65625,0.03,0.8311248391024262,-10.731528922358782
Microbots - Vibrations,Germany,1992,151.99908088235293,0.055,0.7961041427853397,-4.874489508206521
Microglobe - High On Hope (Technooligan Edit),Germany,1992,135.99917763157896,0.035,0.9759096103111377,-8.842698287981802
Microglobe - High on hope (Twisted version),Germany,1992,139.6748310810811,0.04,0.9917716079487432,-7.643970449747961
Microwave Prince - Cyclic Evolution,Germany,1994,125.0,0.04,0.8194862774779905,-8.04317032691732
Microwave Prince - Golden Times,Germany,1994,135.99917763157896,0.0475,0.8986544016215325,-6.084044595518179
Microwave Prince - I Need Love (Extended Version),Germany,1994,166.70866935483872,0.065,0.7396524470916118,-3.5052638645646854
Microwave Prince - Microwavin',Germany,1994,151.99908088235293,0.0275,0.8247542569759093,-11.268214510507512
Microwave Prince - Solar Eclipse,Germany,1994,151.99908088235293,0.0725,0.8669439224506625,-2.3878028599548395
Microwave Prince - Trancemitter online,Germany,1994,149.7961956521739,0.045,0.9281383441428418,-6.847313885159401
Mignon - Anywhere,Germany,1991,120.18531976744184,0.0375,0.961607902084628,-8.420855732997062
Mignon - Me Voy Soñando (This Is Not Heaven),Germany,1991,94.0,0.04,0.8060934950502326,-7.747856153871229
Mijk van Dijk - Afreuropamericasiaustralica,Germany,1994,140.0,0.0475,0.8828152850509383,-6.210328252111461
Mijk van Dijk - All our colours,Germany,1994,139.6748310810811,0.055,0.8881574844261848,-5.136253044712829
Mijk van Dijk - Ambition,Germany,1994,135.99917763157896,0.0475,0.9140378034717962,-6.026963979729719
Mijk van Dijk - Change Within,Germany,1994,126.0,0.0375,0.9106305305778841,-8.551241709335692
Mijk van Dijk - Cluture clash,Germany,1994,139.6748310810811,0.0425,0.8869912559714923,-7.3240004473887215
Mijk van Dijk - Environ-Mentality (Act 3),Germany,1994,135.99917763157896,0.04,0.755594481122057,-8.033807236530546
Mijk van Dijk - Fear of the unknown,Germany,1994,139.6748310810811,0.0525,0.9140176059449936,-5.401706946499091
Mijk van Dijk - Home,Germany,1994,145.0,0.04,0.7566902964065064,-7.945689019534946
Mijk van Dijk - The gap,Germany,1994,135.99917763157896,0.0375,0.9351798697895504,-8.068299675725761
Mijk van Dijk - Timeout,Germany,1994,135.99917763157896,0.0475,0.9057029365975626,-6.223342448035565
Mijk van Dijk - What Is Space,Germany,1994,135.99917763157896,0.035,0.8433698122786045,-8.646115836333314
Mijk's Magic Marble Box - Autumn (Personal Generator),Germany,1993,148.0,0.0625,0.8907854210444811,-3.759100508382721
Mijk's Magic Marble Box - Spring (The Wildlife),Germany,1993,150.0,0.065,0.9566860890142712,-3.1720436720095657
Mijk's Magic Marble Box - Summer (Love Devotion),Germany,1993,143.5546875,0.04,0.9791984689186336,-7.894803589424555
Mijk's Magic Marble Box - Winter (Waiting For The Dawn),Germany,1993,147.65625,0.0425,0.9951163580354055,-7.21295324174156
Mike Ink - Communicate,Germany,1991,139.6748310810811,0.0275,0.9536077117101328,-11.070351343804322
Mike Ink - Diagram,Germany,1991,143.5546875,0.075,0.8401733843728754,-1.5228186127450143
Mike Ink - Dialog,Germany,1991,135.99917763157896,0.055,0.8391171335162781,-4.62173777293217
Mike Ink - Musikkk,Germany,1991,136.0,0.035,0.9333292684127912,-8.664724000032988
Mike Mareen - Here I Am,Germany,1985,123.046875,0.0475,0.837019408378462,-6.120038964092319
Mike Mareen - Love Spy,Germany,1986,129.19921875,0.085,0.690677405484208,-1.2374341590040812
Mike Mareen - Right Into My Heart (Dub Version),Germany,1989,120.18531976744184,0.0375,0.941562254523042,-8.17735623919779
Mike Mareen - Right Into My Heart (Inner-Town-Deep-Houzz-Mix),Germany,1989,120.18531976744184,0.055,0.9141213838674052,-4.89270625449225
Mike Masseter - Oxyhydogen,Germany,1993,164.0625,0.0475,0.9566235835223528,-6.214127872869376
MikeroBenics - A Zeppelin Day,Germany,1994,135.99917763157896,0.0725,0.7825125115973701,-2.385770126668975
MikeroBenics - Adventures Of Mike And Elvis II,Germany,1994,130.0,0.0625,0.8341843125517883,-3.871647086578592
MikeroBenics - Diadora,Germany,1994,147.65625,0.04,0.9297931845114009,-7.719326001897732
MikeroBenics - Heiliger Krieg,Germany,1994,70.0,0.065,0.41651772848711055,-3.108496915406408
MikeroBenics - Jason And The Argonauts (Part I+II),Germany,1994,135.99917763157896,0.045,0.6090009959151619,-6.7591733400057805
MikeroBenics - Julika,Germany,1994,139.6748310810811,0.03,0.7015155638860994,-10.176026630345698
MikeroBenics - Julika (Comes Too Late Mix),Germany,1994,143.5546875,0.0625,0.5445473100339302,-3.9402186151905134
MikeroBenics - Major Malfunction,Germany,1994,132.51201923076923,0.0725,0.8826238930862845,-1.9668753513424997
Milch - Housefrau (Pure Sex Remix),Germany,1994,126.04801829268293,0.07,0.962064476414962,-2.506730544072074
Milch - Housefrau (Tribal Germany Mix),Germany,1994,138.0,0.06,0.9197353451565916,-3.9870745056917487
Milli Vanili - Baby Don't Forget My Number (12' Subway Mix Edit),Germany,1989,133.0,0.04,0.904652381034253,-7.8378455391153725
Milli Vanili - The End Of Good Times,Germany,1990,122.0,0.06,0.6840341601991573,-4.016278171427066
Mind Evolutions - Miles From Space,Germany,1994,159.01442307692307,0.0425,0.8234714442681556,-7.25368818297131
Mind Evolutions - Trancelate,Germany,1992,132.51201923076923,0.0375,0.9347382274290053,-8.173285771429796
Mind Gear - Don't Panic (Harmonic),Germany,1992,135.99917763157896,0.04,0.9463776122917349,-7.691713730229255
Mind Gear - Don't Panic (Neurotic),Germany,1992,135.99917763157896,0.0475,0.8733535677681734,-6.427331241140537
Mind-X - Feel The Generation (Rave Chapter Mix),Germany,1994,161.4990234375,0.045,0.9314121096650939,-6.383899662801064
Mind-X - Feel The Generation (Trance Planet Mix),Germany,1994,161.4990234375,0.0325,0.9700093892486612,-9.517539404443603
Mindspace - Acperience 2,Germany,1992,139.6748310810811,0.03,0.9489346008340733,-10.318123115571014
Mindspace - Acperience 3,Germany,1992,139.6748310810811,0.0525,0.9357579460322328,-5.364267709059076
Mindspace - Black Carpet,Germany,1994,147.65625,0.065,0.873576827661396,-3.530179493183176
Mindspace - Cybersonic,Germany,1993,156.60511363636363,0.0775,0.9445949951739856,-2.089407181302971
Mindspace - In My Eyes,Germany,1993,139.6748310810811,0.0275,0.935199050558172,-11.156853010784651
